EnsemblGeneID	EnsemblTranscriptID	EnsemblProteinID	Adrenal_iBAQ	Appendices_iBAQ	Brain_iBAQ	Colon_iBAQ	Duodenum_iBAQ	Endometrium_iBAQ	Esophagus_iBAQ	Fallopiantube_iBAQ	Fat_iBAQ	Gallbladder_iBAQ	Heart_iBAQ	Kidney_iBAQ	Liver_iBAQ	Lung_iBAQ	Lymphnode_iBAQ	Ovary_iBAQ	Pancreas_iBAQ	Placenta_iBAQ	Prostate_iBAQ	Rectum_iBAQ	Salivarygland_iBAQ	Smallintestine_iBAQ	Smoothmuscle_iBAQ	Spleen_iBAQ	Stomach_iBAQ	Testis_iBAQ	Thyroid_iBAQ	Tonsil_iBAQ	Urinarybladder_iBAQ
ENSG00000175216	ENST00000529230	ENSP00000432768	41646000	6018700	260800000	17523000	115650000	37325000	41448000	28674000	11683000	39344000	56133000	11956000	28442000	58929000	20609000	50138000	86654000	90600000	13236000	45592000	23550000	42205000	20488000	21870000	13601000	130390000	18827000	34623000	8844300
ENSG00000175220	ENST00000311956	ENSP00000310491	377020000	39005000	600880000	141010000	540700000	305240000	491930000	134100000	180480000	647700000	840390000	123200000	184910000	215400000	311370000	107300000	285470000	846960000	95242000	398320000	302200000	342690000	258840000	370530000	151030000	180710000	138550000	286230000	195050000
ENSG00000175221	ENST00000312090	ENSP00000308528	936410	121020	2562600	950710	6294600	1288500	445440	2932900	0	564590	1295400	0	561610	3592300	1374900	3152000	1136600	1505300	197900	10219000	595510	1515200	344130	1462000	1503300	4313300	424000	5394300	58514
ENSG00000175224	ENST00000529655	ENSP00000433756	2673900	1214000	21907000	2473000	5073200	2193500	1990800	3049100	1682600	1159900	4875200	2384100	1039300	9085000	3359500	1938500	3177900	3788100	641680	2148400	2962200	5583400	1510500	4042400	2310500	3985100	3464800	3807300	325710
ENSG00000175264	ENST00000308064	ENSP00000309270	5294600	0	3524100	2815400	0	325300	0	2478000	0	0	466450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9380200	0	0	0
ENSG00000175267	ENST00000389398	ENSP00000374049	195540	0	0	340860	569270	371290	0	1922800	0	73517	1286000	0	0	121430	0	0	0	0	0	0	0	0	0	0	0	0	0	163010	0
ENSG00000175274	ENST00000354556	ENSP00000346564	23160000	4042800	21022000	35745000	234450000	8272400	13045000	20938000	61193000	53546000	50057000	1843200	12159000	30194000	5721500	26097000	83433000	28632000	3012200	41290000	2709900	78909000	5506100	26906000	13622000	28365000	24700000	29502000	18452000
ENSG00000175283	ENST00000372586	ENSP00000361667	0	0	0	0	0	0	0	25401	0	0	215090	0	0	0	0	0	0	65643	0	0	783650	0	48283	0	0	0	369720	231180	0
ENSG00000175287	ENST00000372592	ENSP00000361673	97692000	4995500	355900000	35918000	30720000	44671000	154190000	124890000	67465000	183410000	60988000	205820000	309380000	37619000	17809000	31897000	253220000	45106000	67778000	98760000	90599000	7099200	155770000	34023000	58923000	102790000	622260	6019400	12224000
ENSG00000175309	ENST00000308158	ENSP00000310978	19433000	2435700	17238000	8085700	97271000	6802800	12937000	16890000	79862000	36976000	37329000	33675000	150260000	27882000	133760000	21558000	53145000	34485000	5782900	31536000	39263000	28753000	6099100	28948000	9046500	4421900	14457000	33096000	6454600
ENSG00000175311	ENST00000311620	ENSP00000308772	95402	0	0	7632800	105270000	0	51700	0	0	2612900	0	24507000	0	0	267910	1197700	683910	0	0	33451000	223590	116440000	0	8271500	3733500	2142000	0	483660	802450
ENSG00000175315	ENST00000312134	ENSP00000311313	2022500	841400	827150	0	0	1092600	0	1685000	4675100	10513000	10627000	8791900	0	0	1760400	568260000	0	17115000	0	994670	0	0	0	0	0	0	1473400	0	0
ENSG00000175318	ENST00000309731	ENSP00000311657	0	0	0	0	0	0	0	0	0	0	0	0	0	1027600	0	0	3136000	261080	0	0	0	0	0	0	0	0	4817500	0	0
ENSG00000175324	ENST00000311351	ENSP00000310596	54910000	2523900	188050000	18655000	305850000	73114000	96394000	27261000	131380000	44391000	123430000	21400000	62461000	118230000	49905000	31176000	17782000	235620000	7726100	61647000	43335000	127570000	43717000	41068000	20023000	102160000	12964000	100090000	10470000
ENSG00000175334	ENST00000533166	ENSP00000433760	816240000	99240000	1443400000	923040000	5.436e+09	1912500000	1915900000	1916800000	360700000	1869600000	2319600000	685180000	681860000	1449700000	2304400000	3652400000	1802500000	3083600000	390560000	2304200000	572300000	1745300000	1247900000	1719500000	661290000	3329500000	1457200000	1689100000	355430000
ENSG00000175336	ENST00000398189	ENSP00000381250	6140100	1095200	15570000	1089200	0	905320	6688800	477280	132610000	6113900	151450	554540	3376500	765780	1020200	0	0	29063000	2175600	2941700	4359400	11102000	0	2139100	7320200	238090	0	1654100	2196700
ENSG00000175348	ENST00000534025	ENSP00000433361	4477200	0	44614000	0	17817000	0	187790	113720	0	0	36834000	2589400	4812600	6493300	1951900	2554800	0	22227000	538230	5734600	19467000	10721000	37692	1634300	2408500	5615900	8984300	2257600	84906
ENSG00000175354	ENST00000327283	ENSP00000320298	7272300	7733200	9245200	17871000	31173000	16618000	13342000	7888600	6323000	7369600	8690500	4479600	12406000	76529000	20580000	40131000	3267500	11420000	702680	3537000	7872700	36833000	5721200	12451000	5479100	38167000	9549100	29164000	3517000
ENSG00000175356	ENST00000309263	ENSP00000310658	25354	0	0	121540	361330	4003000	0	1393100	0	842100	1553600	0	0	247930	0	0	0	503080	204850	0	0	128720	0	0	0	0	0	0	357800
ENSG00000175376	ENST00000526451	ENSP00000436644	10511000	4389900	50317000	6359100	76067000	11102000	23100000	6475400	14808000	12921000	7388500	30067000	10981000	27206000	38009000	43010000	20398000	18436000	5373000	39770000	5252400	41596000	14736000	29799000	30001000	21292000	7490300	41829000	4264200
ENSG00000175387	ENST00000586040	ENSP00000466193	39318000	66175000	92428000	21659000	164450000	32282000	39396000	49014000	16350000	58827000	56511000	242930000	20284000	79399000	704950000	78815000	47176000	68287000	24299000	56978000	265140000	84874000	251920000	34587000	21332000	22213000	192190000	205200000	25697000
ENSG00000175395	ENST00000302609	ENSP00000302222	0	0	0	0	0	363120	0	0	0	0	0	0	0	118530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175414	ENST00000310389	ENSP00000308496	499690	376210	10937000	0	0	2287500	741970	0	0	2174400	0	0	573180	108650	0	1920800	0	0	213370	0	569300	634360	419480	0	0	2545800	304380	914250	0
ENSG00000175416	ENST00000310418	ENSP00000309415	562250000	90044000	2941400000	384880000	1236900000	110620000	376620000	254050000	99139000	286040000	801320000	387110000	372440000	431990000	285510000	219960000	189500000	644280000	19514000	284200000	229310000	1229700000	218380000	285460000	659060000	799930000	214300000	425670000	66294000
ENSG00000175416	ENST00000345807	ENSP00000310812	1995600	0	0	6027300	3019200	0	2087900	0	0	348870	0	0	0	0	0	16803000	0	0	0	2944200	0	21695000	0	0	0	0	0	48564000	0
ENSG00000175426	ENST00000508626	ENSP00000421600	20555000	100270	29001000	630260	54073000	44676	0	0	139620	623400	221180	80974	519060	864550	0	6868900	31887000	1054500	0	12864000	19459	10049000	120980	0	6812000	0	0	821150	864140
ENSG00000175445	ENST00000311322	ENSP00000309757	1137000	337490	36343000	1077900	608270	584790	3050700	126010	49834000	508560	1191200000	5910500	138120	371080	1616600	0	584230	2785200	49242	485950	127730	0	0	1342500	1028300	1048200	1539000	0	72172
ENSG00000175449	ENST00000311364	ENSP00000309229	31811000	3353400	8626800	1208700	552370	928940	3095300	3055200	5182700	6244300	3873900	0	1691300	1673500	6551800	0	3874100	28923000	921330	17417000	23785000	1058600	4631900	10186000	1221900	108390	1873500	477610	1885400
ENSG00000175455	ENST00000310351	ENSP00000312031	896500	0	0	806890	265700	0	0	28301	0	0	11709000	0	0	2474100	79543	181280	0	7099800	0	0	4594300	0	34666	0	81334	1746100	0	0	0
ENSG00000175463	ENST00000542590	ENSP00000443654	746730	2525700	1775200	2590700	7950100	1059000	1080600	1807600	5288800	9078300	1212900	0	0	17334000	97523000	8721300	13013000	2274200	151260	1156300	135090000	18843000	685210	20800000	762380	104870	142810	79917000	1790200
ENSG00000175467	ENST00000312397	ENSP00000310448	22071000	6518200	91329000	26800000	74692000	27349000	19504000	35132000	7489400	33191000	15909000	12875000	32932000	93072000	40743000	29627000	31307000	54211000	6014500	26817000	31513000	70509000	19689000	30046000	13079000	46159000	28447000	81248000	11093000
ENSG00000175470	ENST00000455566	ENSP00000399970	22641000	774090	79423000	2488400	84603000	13746000	14995000	7611700	8273400	13738000	32285000	4811900	18595000	7021600	11729000	6754300	15223000	11785000	1645300	10532000	4719100	19577000	6976800	875610	4484100	38939000	11067000	17494000	5182900
ENSG00000175471	ENST00000515393	ENSP00000424126	57074	38702	7382600	13470	344800	0	950010	8234.8	560780	83850	1666700	324600	0	154350	467620	321330	0	408860	0	0	190650	121350	782740	106420	547220	10514	14589	11937	56053
ENSG00000175482	ENST00000312419	ENSP00000311368	0	205680	0	977280	14727000	2325300	0	1143000	0	426470	0	250280	881330	2925200	10157000	611370	2678300	6245800	425820	2831200	3463600	3269800	631170	4221500	1659200	1365200	1689700	2430600	0
ENSG00000175489	ENST00000595840	ENSP00000472290	6800300	160300	0	155980	28423000	0	21699000	0	31016000	29768000	0	484670	5833600	12568000	0	0	0	27351000	3605200	659510	0	0	446670	590150	510210	11577000	0	11981000	10219000
ENSG00000175497	ENST00000409163	ENSP00000387038	1048300	824490	101490000	534680	1559400	0	18035000	50528	158340	3106700	3755000	32343	0	662640	0	4599800	3949000	0	56148	11173000	1880000	94076	141190	0	359000	88507	604410	579530	64108
ENSG00000175535	ENST00000369221	ENSP00000358223	2898500	215310	6198200	4846100	4529100	5428700	8170600	1076400	2829100	1769400	7915400	2551600	34268	6513800	440800	41616000	1.5544e+10	300580000	26170000	21935000	1778900	11642000	11347000	1125700	122040000	10845000	2530400	298310	662070
ENSG00000175536	ENST00000310109	ENSP00000309463	578770	0	4773300	140080	3349000	612790	0	0	0	0	0	7902800	1090800	379160	0	578250	0	6023200	357160	1331800	259000	441930	0	0	446420	3371500	0	2588100	0
ENSG00000175548	ENST00000308742	ENSP00000310120	2426700	0	12694000	0	2684600	0	0	1384200	58792	0	0	3251900	10524000	5294300	0	0	2518800	3644000	0	0	1814800	795380	559700	477990	692430	1175600	3979700	2333000	80561
ENSG00000175550	ENST00000312515	ENSP00000307850	9346100	3652700	91876000	19992000	15022000	42440000	20275000	43074000	8536800	5461900	7628800	11082000	2186400	56094000	36440000	35294000	55712000	17974000	1589200	36584000	9355900	56390000	21883000	7685300	16013000	44081000	14817000	59249000	3274100
ENSG00000175573	ENST00000449692	ENSP00000409681	19458000	5296800	174410000	13306000	111610000	35759000	62160000	21801000	23241000	31057000	63687000	13995000	12898000	35574000	58009000	66540000	99476000	96320000	18299000	34680000	25292000	21279000	86910000	35319000	13640000	158420000	30819000	31294000	8954700
ENSG00000175575	ENST00000310571	ENSP00000311665	14543000	4820400	5350000	4591900	43957000	5991800	14736000	7709700	2757200	16450000	5700200	2191900	9308400	39412000	12632000	8311700	17183000	1809500	513970	6605100	9804800	18578000	8617600	19939000	7051700	33884000	5503500	37413000	3571500
ENSG00000175581	ENST00000411840	ENSP00000399076	69952000	3756000	67077000	47984000	337860000	40547000	41824000	24682000	19307000	31472000	147410000	68986000	43592000	70356000	37865000	43788000	0	21274000	17064000	85861000	49960000	1.21e+08	12754000	12680000	7786100	33309000	25520000	51957000	26128000
ENSG00000175582	ENST00000310653	ENSP00000311449	523360000	120980000	4089500000	320800000	1393900000	425380000	909710000	3.06e+08	483930000	606870000	492200000	159110000	234200000	857200000	550600000	700820000	1816300000	1375400000	160700000	501260000	600170000	461610000	94961000	483170000	392570000	722970000	382410000	953920000	60998000
ENSG00000175582	ENST00000336083	ENSP00000336850	706760	19043	10075000	0	1082400	133490	0	53417	603180	0	0	277970	1151100	123870	0	0	0	3266900	0	0	0	1095300	241000	815270	184480	0	248670	624680	76618
ENSG00000175591	ENST00000393597	ENSP00000377222	98156	0	0	0	0	0	0	0	0	0	164200	0	387940	214410	0	0	0	0	0	0	0	714180	0	1723900	0	0	0	0	0
ENSG00000175592	ENST00000312562	ENSP00000310170	0	0	0	0	0	0	879000	0	0	0	0	0	0	1959600	0	1677100	0	0	0	0	0	912330	0	0	0	0	0	0	70786
ENSG00000175595	ENST00000311895	ENSP00000310520	1021800	125510	6590400	494790	5967400	712090	1032400	2072400	218620	32960	1112800	687520	1085700	2595900	1137800	933990	45187	1274100	307240	750450	688050	1458400	1696800	1722800	373890	1642700	2411600	1847300	251410
ENSG00000175600	ENST00000401647	ENSP00000385222	2017000	15679	6263800	1991200	890200	654120	6703600	330160	329730	2189600	1583100	119290000	113770000	141240	199640	1442500	70506000	0	0	589740	219540	6291600	473840	0	0	1329000	1559800	149100	315080
ENSG00000175602	ENST00000312579	ENSP00000311695	207990	0	798240	140410	1125400	0	503440	1142700	0	250530	1009100	61022	0	851380	0	946640	0	1261800	0	352340	0	466060	604750	0	101060	2359500	1951400	11054000	161230
ENSG00000175606	ENST00000312184	ENSP00000312599	39474000	5014700	31767000	1393800	36790000	9798700	8449000	5003400	5813300	1684400	73031000	22111000	74294000	52559000	13825000	12413000	53234000	21970000	1391500	10274000	27405000	31604000	131700	13048000	1351300	25486000	41168000	14912000	3265800
ENSG00000175634	ENST00000312629	ENSP00000308413	1428100	0	4445100	370210	16342000	2575700	958600	3062400	0	11626000	2370800	484200	8331800	5145700	2996000	846380	5381600	3817300	750370	597090	8537300	261200	1453600	6232800	1499900	2800700	2119300	4934500	1445500
ENSG00000175643	ENST00000312499	ENSP00000310356	0	0	0	0	1075700	695100	0	289470	0	0	1601000	0	0	557740	366920	1374800	0	0	0	517120	439840	3992400	0	0	0	9472900	0	718340	0
ENSG00000175662	ENST00000379504	ENSP00000368818	62224000	2043000	632640000	20524000	133070000	37926000	51323000	9065600	7919000	50564000	426870000	34207000	15639000	12692000	5773600	19572000	18110000	28846000	22736000	108940000	16756000	53301000	31330000	29683000	11719000	152120000	65991000	29587000	9753800
ENSG00000175662	ENST00000540946	ENSP00000437655	0	0	7765400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175662	ENST00000535933	ENSP00000438621	0	178650	1153200	0	0	0	0	0	22755000	528050	0	0	0	0	0	0	970420	46837000	260980	0	0	0	0	0	0	352820	0	0	0
ENSG00000175707	ENST00000320567	ENSP00000319179	108050	208060	383960	330610	12591000	304620	256100	1709500	0	2090900	219900	729810	592660	1532900	545500	5777100	12265000	8809900	610820	4337900	4436600	4613100	16604	524240	1051000	788160	1248700	424190	238950
ENSG00000175718	ENST00000424776	ENSP00000417451	0	0	0	0	0	0	0	0	0	0	0	0	0	20799	0	0	0	0	0	0	0	0	0	0	0	1606900	0	0	0
ENSG00000175756	ENST00000378853	ENSP00000368130	0	0	0	0	0	0	0	0	0	0	25784000	5745700	9689100	0	12482000	5271600	35389000	0	0	0	0	35147000	4408100	0	0	0	2943100	2106700	0
ENSG00000175768	ENST00000544379	ENSP00000438204	57948000	0	16407000	18882000	20839000	21154000	58167000	29706000	3339300	4161300	66339000	0	25201000	10295000	14257000	15102000	39651000	23113000	5007600	82805000	39481000	44976000	11740000	17591000	13485000	0	31586000	25799000	8521600
ENSG00000175792	ENST00000322623	ENSP00000318297	297050000	36001000	688090000	140020000	915740000	295990000	339250000	516260000	275240000	413690000	339040000	157610000	134540000	458320000	376830000	431920000	145670000	285320000	64865000	399990000	217150000	302910000	155820000	246760000	103930000	1033800000	266530000	560700000	51208000
ENSG00000175793	ENST00000339276	ENSP00000340989	42510000	23464000	247120000	937820000	1.598e+09	29970000	2003800000	6964200	14762000	607170000	24665000	60234000	7458600	2989400000	67596000	3066700000	24490000	106360000	168230000	777920000	200850000	1.946e+09	16361000	5065500	687240000	3993800	12373000	5628100000	289790000
ENSG00000175806	ENST00000528246	ENSP00000436839	49899000	17147000	96946000	21328000	647610000	43788000	101480000	19469000	27730000	116140000	4.75e+08	646200000	722490000	46213000	40589000	27799000	41343000	64094000	28634000	132450000	62173000	219050000	20357000	153920000	8960500	64611000	64326000	54447000	10931000
ENSG00000175826	ENST00000572043	ENSP00000459866	559320	0	0	0	0	0	0	0	0	0	0	690170	0	0	0	0	0	0	0	0	0	0	973270	0	0	6066800	0	10249000	0
ENSG00000175857	ENST00000396776	ENSP00000379997	958520	0	0	0	0	0	0	0	0	0	0	0	0	0	14975000	0	0	0	0	0	0	0	0	9082800	0	0	0	17876000	1981100
ENSG00000175866	ENST00000435091	ENSP00000413069	35589000	34931000	327310000	9387800	31091000	13103000	23125000	44593000	1689200	23806000	3803500	58640000	31740000	11899000	659820	25047000	5958300	121230000	16324000	58356000	16729000	4544100	5397100	177170000	14135000	38343000	11926000	54079000	84390000
ENSG00000175868	ENST00000533448	ENSP00000433490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4027200	0	0	0	369980	0	0	0	0	0	0	0	18089000	0	0
ENSG00000175879	ENST00000450510	ENSP00000409026	2300400	40795	589030	0	0	639820	0	996400	0	0	0	13191000	0	195740	0	1624800	0	3148600	0	0	658800	0	2984200	1286500	0	4546700	0	0	119080
ENSG00000175893	ENST00000380916	ENSP00000370303	0	0	10123000	0	5778200	0	0	0	0	0	0	0	0	2805400	0	0	0	0	166680	1477700	0	0	0	1231800	0	0	0	728940	0
ENSG00000175895	ENST00000519516	ENSP00000427792	5107800	1684000	15604000	3069400	24838000	2997800	4590800	6191100	5443300	4173200	6698200	14459000	22035000	18364000	55334000	10839000	19417000	23960000	2203000	9613600	7284100	16357000	2759100	14196000	5752700	5654200	2148300	52797000	2792900
ENSG00000175899	ENST00000318602	ENSP00000323929	2769900000	460670000	1404700000	884900000	3751100000	504480000	2462300000	469350000	9064500000	3814300000	415580000	708090000	759970000	1034200000	810010000	1716400000	243760000	4690200000	184500000	2939300000	348800000	921370000	173780000	241880000	1593600000	408260000	698970000	227740000	1409700000
ENSG00000175906	ENST00000320033	ENSP00000322628	0	0	0	0	0	3014100	0	718430	0	0	0	0	0	3814900	0	0	0	0	0	0	0	1285700	0	0	0	0	0	0	0
ENSG00000175920	ENST00000340083	ENSP00000344432	0	0	145160	0	25308000	0	0	330340	0	0	19442000	0	367540	192230	9787	0	1748500	0	0	0	0	19561000	0	0	525670	0	0	0	0
ENSG00000175928	ENST00000319331	ENSP00000314901	158390	1726300	7330600	26264000	4529900	3280200	921620	142040	1638500	0	0	0	0	949040	0	0	0	723080	21051000	863070	882270	19990000	24283000	1021900	4065500	0	215800	0	0
ENSG00000175931	ENST00000319380	ENSP00000323687	57912000	8674800	206100000	14363000	91660000	24412000	31217000	27131000	17741000	27905000	28544000	9277700	20947000	76268000	33967000	51460000	31117000	96713000	6066800	35820000	46099000	31689000	12047000	47565000	14530000	50698000	18798000	85764000	9392500
ENSG00000175931	ENST00000587127	ENSP00000468498	0	0	1269600	0	0	0	0	395570	0	0	0	295150	0	1396600	0	748560	0	0	0	0	0	0	175870	629520	0	0	0	0	0
ENSG00000175938	ENST00000318663	ENSP00000322249	0	0	0	0	0	0	0	1553300	0	0	0	0	0	0	0	0	0	0	489300	0	0	0	0	0	0	0	0	534670	0
ENSG00000175970	ENST00000344651	ENSP00000344942	28653000	3852400	123190000	15859000	75117000	61055000	41846000	33429000	16771000	47865000	17486000	26562000	14870000	60674000	28433000	29196000	19011000	71560000	10949000	51813000	17029000	19551000	25590000	41157000	22273000	167680000	20408000	23967000	5394900
ENSG00000176014	ENST00000317702	ENSP00000318697	285700000	46508000	2889600000	101150000	1374100000	565600000	1136800000	238760000	749050000	1095200000	1.971e+09	55051000	48432000	283920000	237780000	387070000	241300000	795880000	108110000	1329100000	133030000	293190000	342300000	152530000	179940000	342080000	203180000	271170000	118430000
